"","PERMNO","TICKER","CUSIP","YEAR","MCAP","RET","rr1","rr2"
"1","10000","OMFGA","68391610","1986","1.981566e+03","-8.821428e-01"," 7.317095e-02"," 9.476000e+03"
"2","10000","OMFGA","68391610","1987","8.515938e+02","-5.757573e-01","-8.035716e-01"," 9.455508e+03"
"3","10001","GFGC","36720410","1986","6.937000e+03"," 2.173691e-01"," 8.695667e-02"," 5.897688e+03"
"4","10001","GFGC","36720410","1987","5.828000e+03","-1.012751e-01"," 2.082197e-01"," 6.299830e+03"
"5","10001","GFGC","36720410","1988","6.362250e+03"," 1.631602e-01"," 1.084189e-01"," 6.182766e+03"
"6","10001","GFGC","36720410","1989","1.034775e+04"," 6.879258e-01"," 2.740998e-01"," 6.240697e+03"
"7","10001","GFGC","36720410","1990","1.001300e+04","-8.721164e-03"," 1.171645e+00"," 6.644745e+03"
"8","10001","GFGC","36720410","1991","1.558750e+04"," 6.074708e-01","-3.533620e-02"," 1.012943e+04"
"9","10001","GFGC","36720410","1992","1.512000e+04"," 1.262124e-02"," 5.924171e-01"," 1.094093e+04"
"10","10001","EWST","36720410","1993","2.004713e+04"," 3.679967e-01"," 6.714269e-01"," 1.196273e+04"
"11","10001","EWST","36720410","1994","1.779200e+04"," 6.616839e-03"," 1.137356e+00"," 1.321874e+04"
"12","10001","EWST","36720410","1995","2.138438e+04"," 2.286283e-01"," 1.106924e+00"," 1.478048e+04"
"13","10001","EWST","36720410","1996","1.915063e+04","-9.044778e-02","-6.666730e-02"," 2.064305e+04"
"14","10001","EWST","36720410","1997","2.155500e+04"," 1.642653e-01","-2.630328e-02"," 2.008194e+04"
"15","10001","EWST","36720410","1998","2.330213e+04"," 1.242454e-01"," 1.343025e-01"," 2.019725e+04"
"16","10001","EWST","36720410","1999","2.082500e+04","-6.622040e-02"," 2.588671e-01"," 2.065442e+04"
"17","10001","EWST","36720410","2000","2.435550e+04"," 2.147249e-01"," 1.961603e-01"," 2.090616e+04"
"18","10001","EWST","36720410","2001","2.938070e+04"," 2.290150e-01"," 1.282081e-02"," 2.440754e+04"
"19","10001","EWST","36720410","2002","1.904644e+04","-3.184785e-01"," 2.151579e-01"," 2.752502e+04"
"20","10001","EWST","36720410","2003","1.544620e+04","-1.763035e-01","-7.185662e-02"," 2.598278e+04"
"21","10001","EWST","36720410","2004","1.793310e+04"," 1.596632e-01"," 1.344539e-01"," 1.734777e+04"
"22","10001","EWST","36720410","2005","2.842100e+04"," 4.113629e-01","-1.331968e-02"," 1.703252e+04"
"23","10001","EWST","36720410","2006","3.284490e+04"," 1.819317e-01"," 4.395845e-01"," 2.022686e+04"
"24","10001","EWST","36720410","2007","4.065250e+04"," 3.340895e-01"," 7.049301e-01"," 2.339020e+04"
"25","10001","EWST","36720410","2008","3.549322e+04","-5.819755e-02","-2.121648e-02"," 4.032906e+04"
"26","10001","EGAS","36720410","2009","4.491830e+04"," 3.244353e-01","-4.798951e-02"," 3.935283e+04"
"27","10001","EGAS","36720410","2010","8.241368e+04"," 7.399372e-02"," 2.535273e-01"," 3.823145e+04"
"28","10001","EGAS","36720410","2011","9.311868e+04"," 1.391631e-01"," 3.439434e-01"," 4.545745e+04"
"29","10001","EGAS","36720410","2012","7.610481e+04","-1.393797e-01","-8.757426e-03"," 9.258035e+04"
"30","10001","EGAS","36720410","2013","8.392956e+04","-9.069384e-02","-1.095571e-01"," 8.495198e+04"
"31","10001","EGAS","36720410","2014","1.155778e+05"," 4.427489e-01","-2.109732e-01"," 8.838824e+04"
"32","10001","EGAS","36720410","2015","7.826225e+04","-2.821653e-01"," 1.381024e-01"," 9.630007e+04"
"33","10001","EGAS","36720410","2016","1.320260e+05"," 7.406366e-01","-1.737352e-01"," 9.724800e+04"
"34","10002","MBNC","05978R10","1986","1.454063e+04"," 6.451526e-02","-3.723442e-02"," 1.336563e+04"
"35","10002","MBNC","05978R10","1987","1.175000e+04","-1.919183e-01"," 9.392842e-02"," 1.594561e+04"
"36","10002","MBNC","05978R10","1988","9.840625e+03","-1.625004e-01","-1.049689e-01"," 1.537923e+04"
"37","10002","MBNC","05978R10","1989","7.196875e+03","-2.686574e-01","-2.596678e-01"," 1.400362e+04"
"38","10002","MBNC","05978R10","1990","5.875000e+03","-1.836732e-01","-4.585636e-01"," 1.278436e+04"
"39","10002","MBNC","05978R10","1991","7.050000e+03"," 2.000003e-01","-2.000012e-01"," 7.034959e+03"
"40","10002","MBNC","05978R10","1992","1.297800e+04"," 4.999995e-01","-4.000205e-02"," 6.400327e+03"
"41","10002","SABC","05978R10","1993","3.861213e+04"," 4.649970e-01"," 5.199999e-01"," 7.609003e+03"
"42","10002","SABC","05978R10","1994","3.936188e+04"," 3.947346e-02"," 1.088882e+00"," 1.054382e+04"
"43","10002","SABC","05978R10","1995","4.202800e+04"," 9.212876e-02"," 1.172429e+00"," 1.490306e+04"
"44","10002","SABC","05978R10","1996","3.902600e+04","-4.407769e-02","-3.571375e-02"," 4.082720e+04"
"45","10002","SABC","05978R10","1997","1.040270e+05"," 9.629603e-01","-4.636019e-02"," 4.080507e+04"
"46","10002","SABC","05978R10","1998","1.178673e+05","-4.817091e-02"," 1.108534e+00"," 5.366162e+04"
"47","10002","SABC","05978R10","1999","9.419719e+04","-1.795926e-01"," 8.853729e-01"," 7.185807e+04"
"48","10002","SABC","05978R10","2000","7.833263e+04","-2.124228e-01"," 4.999776e-01"," 8.281756e+04"
"49","10002","SABC","05978R10","2001","8.436170e+04"," 1.195809e-01"," 3.401363e-02"," 7.922075e+04"
"50","10002","BTFG","05978R10","2002","9.689190e+04"," 1.716316e-01"," 5.514191e-02"," 9.074781e+04"
"51","10002","BTFG","05978R10","2003","1.400949e+05"," 4.927153e-01"," 2.632108e-01"," 9.282631e+04"
"52","10002","BTFG","05978R10","2004","2.712268e+05"," 5.781801e-01"," 5.618212e-03"," 1.411443e+05"
"53","10002","BTFG","05978R10","2005","2.238537e+05","-1.615738e-01"," 5.305874e-01"," 1.929016e+05"
"54","10002","BTFG","05978R10","2006","2.849563e+05"," 2.967367e-01"," 3.316861e-01"," 2.068588e+05"
"55","10002","BTFG","05978R10","2007","2.117137e+05","-5.108848e-01"," 7.060498e-01"," 2.238066e+05"
"56","10002","BTFG","05978R10","2008","2.591118e+05"," 2.826116e-01","-2.644775e-02"," 2.072082e+05"
"57","10002","BTFG","05978R10","2009","5.060958e+04","-8.041331e-01"," 3.331949e-01"," 1.808187e+05"
"58","10002","BTFG","05978R10","2010","4.709613e+04","-6.968707e-02","-7.100147e-01"," 1.325430e+05"
"59","10002","BTFG","05978R10","2011","2.228032e+04","-5.355811e-01","-7.539800e-01"," 1.105171e+05"
"60","10002","BTFG","05978R10","2012","4.994548e+04"," 1.241939e+00"," 8.870857e-02"," 2.210064e+04"
"61","10002","BTFG","05978R10","2013","5.174208e+04"," 3.597100e-02"," 1.291344e+00"," 4.262005e+04"
"62","10003","GCBK","39031810","1986","4.206125e+04","-1.249996e-01"," 0.000000e+00"," 1.537923e+04"
"63","10003","GCBK","39031810","1987","3.071600e+04","-2.560493e-01"," 1.283784e-01"," 3.842750e+04"
"64","10003","GCBK","39031810","1988","4.168600e+04"," 4.290476e-01","-5.389832e-02"," 4.234598e+04"
"65","10003","GCBK","39031810","1989","1.864900e+04","-5.329947e-01","-3.139905e-01"," 4.123163e+04"
"66","10003","GCBK","39031810","1990","5.485000e+03","-7.058820e-01","-3.239093e-02"," 4.149565e+04"
"67","10003","GCBK","39031810","1991","2.605375e+03","-5.250002e-01","-5.272274e-01"," 3.994587e+04"
"68","10003","GCBK","39031810","1992","8.501750e+03"," 2.263161e+00","-7.307693e-01"," 1.327634e+04"
"69","10003","GCBK","39031810","1993","1.288425e+04","-3.387105e-01","-8.621795e-01"," 9.384185e+03"
"70","10003","GCBK","39031810","1994","1.133550e+04","-1.219513e-01","-6.025634e-01"," 8.135811e+03"
"71","10003","GCBK","39031810","1995","2.710613e+04"," 1.388888e+00","-7.179492e-01"," 9.587386e+03"
"72","10005","WERC","95815510","1986","4.336875e+02","-7.500001e-01","-7.820521e-01"," 1.070966e+04"
"73","10005","WERC","95815510","1987","1.177917e+03"," 4.999997e-01"," 0.000000e+00"," 2.327500e+03"
"74","10005","WERC","95815510","1988","7.852500e+02","-3.333332e-01","-8.124998e-01"," 8.233651e+02"
"75","10005","WERC","95815510","1989","5.235000e+02","-3.333338e-01","-7.187498e-01"," 9.651726e+02"
"76","10005","WERC","95815510","1990","3.913074e+02","-2.499999e-01","-8.124999e-01"," 1.036331e+03"
"77","10005","WERC","95815510","1991","1.047000e+03"," 1.666667e+00","-8.750000e-01"," 9.695790e+02"
"78","10006","","00080010","1926","6.090000e+04"," 9.508316e-03","-2.499999e-01"," 4.268126e+02"
"79","10006","","00080010","1927","6.615000e+04"," 1.507390e-01","1.038990e+00","6.680250e+04"
"80","10006","","00080010","1928","5.887500e+04","-5.472338e-02","9.568332e-01","6.024931e+04"
"81","10006","","00080010","1929","4.680000e+04","-1.517114e-01","1.112175e+00","6.090355e+04"
"82","10006","","00080010","1930","1.650000e+04","-5.955436e-01","1.125393e+00","6.039024e+04"
"83","10006","","00080010","1931","4.050000e+03","-7.389890e-01","8.993479e-01","5.967483e+04"
"84","10006","","00080010","1932","4.200000e+03"," 3.703915e-02","3.665208e-01","5.417898e+04"
"85","10006","","00080010","1933","1.470000e+04"," 2.500005e+00","9.155170e-02","4.709846e+04"
"86","10006","","00080010","1934","1.110000e+04","-2.448982e-01","9.673428e-02","4.088752e+04"
"87","10006","","00080010","1935","2.032500e+04"," 8.310818e-01","3.454794e-01","3.740864e+04"
"88","10006","","00080010","1936","3.555000e+04"," 7.490794e-01","2.556556e-01","3.463402e+04"
"89","10006","","00080010","1937","1.425000e+04","-5.973663e-01","-7.206449e-07"," 2.043750e+04"
"90","10006","","00080010","1938","2.047500e+04"," 4.368401e-01"," 7.242710e-01"," 2.499740e+04"
"91","10006","","00080010","1939","1.905000e+04","-6.959508e-02","-2.724729e-01"," 2.665908e+04"
"92","10006","","00080010","1940","1.822500e+04","-4.330710e-02","-2.876470e-03"," 2.252045e+04"
"93","10006","","00080010","1941","1.882500e+04"," 6.916268e-02","-6.935134e-02"," 2.094861e+04"
"94","10006","","00080010","1942","1.545000e+04","-1.792830e-01","-1.210627e-01"," 1.989514e+04"
"95","10006","","00080010","1943","2.070000e+04"," 4.582684e-01","-7.812753e-03"," 1.942421e+04"
"96","10006","","00080010","1944","2.370000e+04"," 2.187940e-01","-2.138744e-01"," 1.888789e+04"
"97","10006","","00080010","1945","3.840000e+04"," 6.983363e-01"," 1.325034e-01"," 1.913759e+04"
"98","10006","","00080010","1946","2.980025e+04","-1.755435e-01"," 4.142464e-01"," 1.950480e+04"
"99","10006","","00080010","1947","2.478363e+04","-1.124337e-01"," 3.125028e-02"," 3.855000e+04"
"100","10006","","00080010","1948","1.797000e+04","-2.145011e-01","-2.106190e-01"," 3.661095e+04"
"101","10006","","00080010","1949","1.557400e+04","-2.611592e-02","-2.829545e-01"," 3.204838e+04"
"102","10006","","00080010","1950","2.036600e+04"," 3.076932e-01","-4.485971e-01"," 2.939103e+04"
"103","10006","","00080010","1951","2.111475e+04"," 1.070548e-01","-4.821628e-01"," 2.601356e+04"
"104","10006","","00080010","1952","2.421825e+04"," 1.510197e-01","-2.876590e-01"," 2.417742e+04"
"105","10006","","00080010","1953","2.301875e+04","-2.377750e-02","-2.420580e-01"," 2.356447e+04"
"106","10006","","00080010","1954","4.242150e+04"," 7.147422e-01","-7.271234e-02"," 2.337738e+04"
"107","10006","","00080010","1955","8.536500e+04"," 4.517720e-01"," 1.106119e-02"," 2.363821e+04"
"108","10006","","00080010","1956","8.224900e+04","-8.074600e-02"," 7.366259e-01"," 2.419096e+04"
"109","10006","","00080010","1957","5.278325e+04","-3.120770e-01","-1.106975e-02"," 8.424675e+04"
"110","10006","","00080010","1958","6.806400e+04"," 3.790716e-01","-7.745084e-02"," 7.729639e+04"
"111","10006","","00080010","1959","6.877300e+04"," 5.997544e-02","-3.222568e-01"," 7.825181e+04"
"112","10006","","00080010","1960","5.396000e+04","-1.704592e-01","-1.202992e-01"," 7.258124e+04"
"113","10006","","00080010","1961","9.578738e+04"," 8.444574e-01","-3.630187e-02"," 7.277669e+04"
"114","10006","ACF","00080010","1962","1.120626e+05"," 1.919377e-01","-2.183674e-01"," 7.078513e+04"
"115","10006","ACF","00080010","1963","1.827760e+05"," 6.531829e-01"," 4.250964e-01"," 7.240008e+04"
"116","10006","ACF","00080010","1964","2.359560e+05"," 2.900895e-01"," 6.860621e-01"," 7.592308e+04"
"117","10006","ACF","00080010","1965","2.797200e+05"," 2.232773e-01"," 1.759316e+00"," 8.382241e+04"
"118","10006","ACF","00080010","1966","2.198610e+05","-1.512842e-01"," 2.643262e+00"," 9.653795e+04"
"119","10006","ACF","00080010","1967","2.532296e+05"," 2.302538e-01"," 1.005296e-01"," 2.870460e+05"
"120","10006","ACF","00080010","1968","3.532676e+05"," 4.595716e-01","-2.060634e-01"," 2.722915e+05"
"121","10006","ACF","00080010","1969","2.764090e+05","-1.799259e-01","-5.658456e-02"," 2.752502e+05"
"122","10006","ACF","00080010","1970","2.561388e+05","-1.499985e-02"," 4.147744e-01"," 2.807709e+05"
"123","10006","ACF","00080010","1971","2.882455e+05"," 1.819252e-01"," 1.544811e-01"," 2.829717e+05"
"124","10006","ACF","00080010","1972","2.669858e+05","-2.823730e-02"," 1.401659e-01"," 2.748737e+05"
"125","10006","ACF","00080010","1973","3.244473e+05"," 2.866232e-01"," 3.383313e-01"," 2.788799e+05"
"126","10006","ACF","00080010","1974","1.857240e+05","-3.927195e-01"," 3.257419e-01"," 2.772466e+05"
"127","10006","ACF","00080010","1975","2.194500e+05"," 2.416514e-01"," 6.782759e-01"," 2.745748e+05"
"128","10006","ACF","00080010","1976","3.047094e+05"," 4.447000e-01"," 8.703430e-02"," 2.706063e+05"
"129","10006","ACF","00080010","1977","3.012195e+05"," 3.919716e-02"," 9.090853e-02"," 2.294250e+05"
"130","10006","ACF","00080010","1978","2.693085e+05","-5.093282e-02"," 3.335920e-01"," 2.968930e+05"
"131","10006","ACF","00080010","1979","3.034208e+05"," 1.889588e-01"," 3.788794e-01"," 3.024661e+05"
"132","10006","ACF","00080010","1980","4.144140e+05"," 4.308846e-01"," 3.282669e-01"," 2.993521e+05"
"133","10006","ACF","00080010","1981","3.742515e+05","-5.513179e-02"," 5.901624e-01"," 2.992086e+05"
"134","10006","ACF","00080010","1982","2.691068e+05","-1.283633e-01"," 7.357774e-07"," 4.182428e+05"
"135","10006","ACF","00080010","1983","4.192500e+05"," 6.047037e-01","-5.259818e-02"," 3.967243e+05"
"136","10006","ACF","00080010","1984","4.412606e+05"," 6.021552e-02","-1.811709e-01"," 3.433980e+05"
"137","10007","SDIC","81949130","1986","2.341500e+04","-6.315785e-01"," 3.040722e-01"," 3.351482e+05"
"138","10007","SDIC","81949130","1987","2.967000e+03","-7.946427e-01"," 2.419357e-01"," 5.785285e+04"
"139","10007","SHRD","81949130","1989","2.819625e+04"," 2.220594e+00","-5.810789e-01"," 5.156497e+04"
"140","10007","SHRD","81949130","1990","1.937813e+03","-9.315069e-01","-9.324326e-01"," 3.743740e+04"
"141","10008","GACO","36547310","1986","4.417500e+04"," 2.564034e-02","-6.575565e-01"," 2.684148e+04"
"142","10008","GACO","36547310","1987","3.094350e+04","-2.999993e-01"," 0.000000e+00"," 0.000000e+00"
"143","10008","GACO","36547310","1988","8.177925e+04"," 1.642862e+00","-3.111079e-02"," 4.086188e+04"
"144","10009","CAYB","46334710","1986","1.121250e+04"," 4.846077e-02"," 9.174047e-02"," 4.492511e+04"
"145","10009","CAYB","46334710","1987","6.279000e+03","-4.200722e-01","-2.293643e-01"," 4.427181e+04"
"146","10009","CAYB","46334710","1988","1.058625e+04"," 6.741277e-01","-5.454608e-02"," 6.681350e+03"
"147","10009","CAYB","46334710","1989","6.822250e+03","-3.224090e-01","-1.032880e-01"," 9.170931e+03"
"148","10009","IROQ","46334710","1990","6.351750e+03","-1.646944e-02","-4.463645e-01"," 9.491191e+03"
"149","10009","IROQ","46334710","1991","9.264000e+03"," 2.650377e-01","-3.046602e-02"," 9.669000e+03"
"150","10009","IROQ","46334710","1992","1.418550e+04"," 6.085913e-01","-3.278535e-01"," 9.606130e+03"
"151","10009","IROQ","46334710","1993","2.028250e+04"," 4.765684e-01","-6.541160e-02"," 6.458274e+03"
"152","10009","IROQ","46334710","1994","1.964250e+04","-4.427690e-03"," 1.997201e-01"," 7.006173e+03"
"153","10009","IROQ","46334710","1995","3.186888e+04"," 6.560529e-01"," 9.017401e-01"," 8.460973e+03"
"154","10009","IROQ","46334710","1996","4.025600e+04"," 2.742231e-01"," 2.010947e+00"," 1.079224e+04"
"155","10009","IROQ","46334710","1997","6.151675e+04"," 5.386236e-01"," 1.737078e+00"," 1.250931e+04"
"156","10009","IROQ","46334710","1998","5.061000e+04","-1.695555e-01"," 4.807509e-07"," 3.181040e+04"
"157","10009","IROQ","46334710","1999","3.402825e+04","-2.813619e-01"," 2.187834e-01"," 3.580106e+04"
"158","10009","IROQ","46334710","2000","7.627519e+04"," 1.277259e+00"," 9.304819e-01"," 4.494396e+04"
"159","10010","CBOT","12709510","1986","8.360000e+03","-4.999999e-01"," 5.842234e-01"," 4.843412e+04"
"160","10010","CBOT","12709510","1987","1.379400e+04"," 6.500014e-01"," 2.695722e-01"," 4.788374e+04"
"161","10010","CBOT","12709510","1988","1.514025e+04"," 9.090911e-02"," 7.352995e-02"," 1.448000e+04"
"162","10010","CBOT","12709510","1989","1.796056e+04"," 1.944442e-01","-5.342503e-01"," 1.127248e+04"
"163","10010","CBOT","12709510","1990","6.824025e+04"," 2.627905e+00","-1.232992e-01"," 1.216882e+04"
"164","10010","CBOT","12709510","1991","1.068839e+05"," 4.487162e-01","-1.370978e-02"," 1.362792e+04"
"165","10010","CBOT","12709510","1992","9.032125e+04","-1.592930e-01"," 2.054688e-01"," 1.454263e+04"
"166","10010","CBOT","12709510","1993","5.255438e+04","-4.153792e-01"," 2.124994e+00"," 4.537326e+04"
"167","10010","CBOT","12709510","1994","5.093000e+04","-2.222227e-02"," 3.666657e+00"," 7.367427e+04"
"168","10010","CBOT","12709510","1995","8.481431e+04"," 6.375015e-01"," 2.833305e+00"," 7.568991e+04"
"169","10011","ATCE","00206710","1988","1.044844e+04","-6.010647e-01"," 1.262676e+00"," 7.377251e+04"
"170","10011","ATCE","00206710","1989","1.016981e+04","-2.666584e-02"," 1.432373e+00"," 7.338869e+04"
"171","10011","ATCE","00206710","1990","1.574438e+04"," 4.794533e-01"," 1.063780e-02"," 2.585640e+04"
"172","10011","ATCE","00206710","1991","1.700663e+04","-8.961393e-07","-5.989583e-01"," 2.716992e+04"
"173","10011","ATCE","00206710","1992","2.448013e+04"," 3.703712e-01","-6.197932e-01"," 1.793311e+04"
"174","10011","ATCE","00206710","1993","3.778388e+04"," 5.405400e-01"," 5.890414e-01"," 2.267136e+04"
"175","10011","ATCE","00206710","1994","9.296625e+04"," 1.280702e+00"," 7.260279e-01"," 2.210498e+04"
"176","10011","ATCE","00206710","1995","9.159125e+04","-2.769223e-01"," 1.109582e+00"," 2.026667e+04"
"177","10011","ATCS","00206710","1996","7.213150e+04","-2.127670e-01"," 2.068468e+00"," 2.231940e+04"
"178","10011","ATCS","00206710","1997","9.218625e+04"," 2.567555e-01"," 6.123200e+00"," 2.905055e+04"
"179","10011","ATCS","00206710","1998","9.466438e+04"," 2.688200e-02"," 1.489363e-01"," 1.019196e+05"
"180","10012","DPAC","23326910","1986","5.495313e+03","-4.897962e-01","-3.301902e-01"," 9.790785e+04"
"181","10012","DPAC","23326910","1987","3.540469e+03","-6.359998e-01","-1.226472e-01"," 8.894965e+04"
"182","10012","DPAC","23326910","1988","4.765406e+03"," 2.692291e-01"," 2.500000e-02"," 8.874000e+03"
"183","10012","DPAC","23326910","1989","3.761063e+03","-2.121204e-01","-3.902433e-01"," 1.506679e+04"
"184","10012","DPAC","23326910","1990","1.747125e+03","-5.384615e-01","-8.292680e-01"," 1.058824e+04"
"185","10012","DPAC","23326910","1991","2.729531e+03","-2.499996e-01","-7.964357e-01"," 1.006642e+04"
"186","10012","DPAC","23326910","1992","9.797906e+03"," 2.666673e+00","-8.292692e-01"," 9.106955e+03"
"187","10012","DPAC","23326910","1993","3.731513e+04"," 1.484846e+00","-5.384632e-01"," 3.357873e+03"
"188","10012","DPAC","23326910","1994","3.289950e+04","-1.219519e-01","-6.538466e-01"," 2.905347e+03"
"189","10012","DPAC","23326910","1995","1.034578e+05"," 1.916665e+00"," 3.846055e-01"," 4.933497e+03"
"190","10012","DPAC","23326910","1996","2.173641e+04","-8.047622e-01"," 2.615358e+00"," 9.969408e+03"
"191","10012","DPAC","23326910","1997","8.094213e+04"," 2.609750e+00"," 1.769205e+00"," 1.332503e+04"
"192","10012","DPAC","23326910","1998","1.618563e+04","-8.040536e-01","-4.393870e-07"," 1.012901e+05"
"193","10012","DPAC","23326910","1999","1.547943e+05"," 7.862068e+00","-7.307697e-01"," 6.932079e+04"
"194","10012","DPAC","23326910","2000","3.983600e+04","-7.509729e-01","-2.884651e-01"," 5.822364e+04"
"195","10012","DPAC","23326910","2001","6.528288e+04"," 5.599997e-01","-8.605785e-01"," 5.014767e+04"
"196","10012","DPAC","23326910","2002","2.896344e+04","-5.576919e-01"," 2.307540e-01"," 5.274200e+04"
"197","10012","DPAC","23326910","2003","3.470280e+04"," 1.956532e-01"," 3.749996e-01"," 5.293050e+04"
"198","10012","DPAC","23326910","2004","2.444396e+04","-3.757577e-01"," 1.818128e-01"," 4.832034e+04"
"199","10012","DPAC","23326910","2005","4.036650e+03","-8.349512e-01","-4.723687e-01"," 4.920078e+04"
"200","10013","AAPI","04045810","1986","8.574375e+02","-7.931031e-01"," 1.818129e-02"," 3.580698e+04"
"201","10014","","00147610","1926","1.837500e+03","-2.222231e-01","-4.912263e-01"," 1.878587e+04"
"202","10014","","00147610","1927","1.400000e+03","-2.380952e-01","-3.333395e-02"," 4.172863e+03"
"203","10014","","00147610","1928","1.192950e+04"," 7.250013e+00","-7.931036e-01"," 2.410252e+03"
"204","10014","","00147610","1929","1.156800e+04","-3.030335e-02","8.666653e-01","2.397500e+03"
"205","10014","","00147610","1930","1.049800e+04","-9.375034e-02","7.499987e-01","1.897426e+03"
"206","10014","","00147610","1931","2.070000e+04"," 1.048635e+00","6.428586e-01","1.926722e+03"
"207","10014","","00147610","1932","1.854000e+04","-6.344370e-02","4.785736e+00","3.574357e+03"
"208","10014","","00147610","1933","3.338350e+04"," 8.091349e-01","4.428581e+00","5.273489e+03"
"209","10014","","00147610","1934","2.831250e+04","-1.042863e-01","4.285715e+00","6.157538e+03"
"210","10014","","00147610","1935","2.306250e+04","-1.224809e-01","7.817230e+00","8.459142e+03"
"211","10014","","00147610","1936","2.193750e+04"," 3.051580e-02","8.239830e+00","9.778344e+03"
"212","10014","","00147610","1937","1.725000e+04","-1.541035e-01","1.427178e+01","1.214790e+04"
"213","10014","","00147610","1938","1.481250e+04","-1.482180e-02","1.282130e+01","1.411767e+04"
"214","10014","","00147610","1939","9.549750e+03","-3.054102e-01"," 5.266688e-02"," 2.340000e+04"
"215","10014","","00147610","1940","6.928250e+03","-1.897759e-01","-2.041725e-02"," 2.226355e+04"
"216","10014","","00147610","1941","2.416375e+03","-6.172436e-01","-1.506365e-01"," 2.047297e+04"
"217","10014","","00147610","1942","5.204500e+03"," 1.153842e+00","-1.590342e-01"," 1.881131e+04"
"218","10014","","00147610","1943","8.922000e+03"," 7.142837e-01","-4.054917e-01"," 1.705790e+04"
"219","10014","","00147610","1944","9.479625e+03"," 6.250004e-02","-5.146126e-01"," 1.521631e+04"
"220","10014","","00147610","1945","1.282538e+04"," 3.529408e-01","-7.916873e-01"," 1.363498e+04"
"221","10014","","00147610","1946","7.992625e+03","-3.768114e-01","-6.111543e-01"," 1.213884e+04"
"222","10014","","00147610","1947","5.390375e+03","-3.255815e-01","-3.334072e-01"," 1.163410e+04"
"223","10014","","00147610","1948","4.275125e+03","-2.068963e-01","-3.056334e-01"," 1.137272e+04"
"224","10014","","00147610","1949","4.646875e+03"," 8.695575e-02"," 7.246356e-02"," 1.317854e+04"
"225","10014","","00147610","1950","3.903375e+03","-1.600000e-01","-4.459456e-01"," 1.149191e+04"
"226","10014","","00147610","1951","3.903375e+03"," 4.218075e-07","-5.810806e-01"," 9.244105e+03"
"227","10014","","00147610","1952","4.089250e+03"," 4.762165e-02","-6.756756e-01"," 7.902346e+03"
"228","10014","","00147610","1953","2.974000e+03","-2.727279e-01","-6.621619e-01"," 7.153286e+03"
"229","10014","","00147610","1954","4.832750e+03"," 6.250018e-01","-7.027041e-01"," 6.539631e+03"
"230","10014","","00147610","1955","4.461000e+03","-7.692201e-02","-7.027047e-01"," 6.181861e+03"
"231","10014","","00147610","1956","3.903375e+03","-1.250020e-01","-6.891905e-01"," 5.932891e+03"
"232","10014","","00147610","1957","3.159875e+03","-1.904767e-01","-7.702726e-01"," 5.712814e+03"
"233","10014","","00147610","1958","5.948000e+03"," 8.823550e-01","-5.810887e-01"," 5.565365e+03"
"234","10014","","00147610","1959","9.823500e+03"," 1.249999e-01"," 8.333394e-02"," 4.907100e+03"
"235","10014","","00147610","1960","1.001600e+04","-1.111116e-01","-1.851860e-01"," 4.870231e+03"
"236","10014","","00147610","1961","1.457775e+04"," 1.874992e-01","-3.518572e-01"," 4.519954e+03"
"237","10014","AJ","00147610","1962","1.194075e+04","-1.986843e-01"," 1.851779e-01"," 4.636549e+03"
"238","10014","AJ","00147610","1963","9.685875e+03","-2.068969e-01"," 4.073992e-01"," 5.448748e+03"
"239","10014","AJ","00147610","1964","8.422500e+03","-1.304349e-01"," 1.851792e-01"," 6.317590e+03"
"240","10014","AJ","00147610","1965","1.094925e+04"," 2.999984e-01"," 3.703597e-01"," 7.052599e+03"
"241","10014","AJ","00147610","1966","1.180200e+04"," 7.692094e-02"," 1.277671e-01"," 7.854775e+03"
"242","10014","AJ","00147610","1967","3.534000e+04"," 1.857140e+00","-6.667679e-02"," 8.361769e+03"
"243","10014","AJ","00147610","1968","6.471675e+04"," 5.750000e-01","-2.222336e-01"," 8.597741e+03"
"244","10014","AJ","00147610","1969","2.929800e+04","-5.476192e-01"," 3.846080e-02"," 1.170727e+04"
"245","10014","AJ","00147610","1970","1.848800e+04","-4.385959e-01"," 7.143051e-02"," 1.597007e+04"
"246","10014","AJ","00147610","1971","2.038300e+04"," 6.249992e-02"," 2.142844e+00"," 1.839511e+04"
"247","10014","AJ","00147610","1972","1.911000e+04","-1.764708e-01"," 3.392817e+00"," 2.506901e+04"
"248","10014","AJ","00147610","1973","1.023750e+04","-4.642850e-01"," 1.321412e+00"," 2.993877e+04"
"249","10014","AJ","00147610","1974","5.711625e+03","-4.000006e-01"," 1.071379e-01"," 2.870757e+04"
"250","10014","AJ","00147610","1975","9.410625e+03"," 6.666662e-01"," 2.142779e-01"," 2.740168e+04"
"251","10014","AJ","00147610","1976","2.258550e+04"," 1.400000e+00","-3.940408e-06"," 2.674915e+04"
"252","10014","AJ","00147610","1977","2.384025e+04"," 5.555532e-02","-3.571540e-01"," 2.568982e+04"
"253","10015","AMFD","00016510","1983","2.677500e+04"," 1.999999e-01","-7.142908e-01"," 2.431626e+04"
"254","10015","AMFD","00016510","1984","1.361063e+04","-4.916668e-01"," 1.333332e-01"," 1.079085e+04"
"255","10015","AMFD","00016510","1985","4.037850e+04"," 1.655737e+00"," 1.117656e+00"," 1.617695e+04"
"256","10015","AMFD","00016510","1986","5.977500e+04"," 4.814804e-01"," 0.000000e+00"," 0.000000e+00"
